Code,Site Name,Visit Date,Visit Time,Electrical Conductivity (µS/cm),pH (pH Units),Temperature - AIR (° C),Temperature - WATER (° C),Turbidity - NTU (NTU),Days Since Last Rainfall,Water Type,Litter Pollutants,Region,Basin,Catchment,Sub Catchment,Longitude,Latitude,Northing,Easting
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",10-Dec-08,0:20:00,1120,8.2,20,17,10,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",06-Nov-09,10:00:00,1280,7.5,27,20,10,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",06-Jan-09,15:25:00,1660,8.1,29,24,20,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",11-Dec-07,15:20:00,1120,8.3,22,22,10,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",20-Nov-07,0:00:00,980,7.8,33,23,10,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",18-Oct-07,13:00:00,830,8.2,25,17,10,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",06-Sep-07,15:00:00,,8.6,21,13,10,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",05-Aug-09,0:20:00,590,7.8,17,11,20,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",08-Sep-09,13:29:00,410,7.2,14,12.5,20,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA422,"Darebin Creek, downstream of Lillimer Drain, Heidelberg West.",04-Jul-07,13:00:00,830,7.6,10,10,15,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,144.982684276 N,-37.7294303979 E,5822289,322227
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,21-Jul-11,14:00:00,740,8.2,17.4,9.5,10,Last 24 hrs,Creek,"cans,oil,packets,paper,plastic",Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,09-Sep-11,9:45:00,460,8.1,9.6,10,50,Last 24 hrs,Creek,"cans,plastic",Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,05-Aug-12,12:00:00,,8.1,14,11,30,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,14-Apr-12,14:00:00,940,8.4,25,18,9,Between 1 and 7 days ago,Creek,packets,Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,05-Nov-11,10:00:00,1300,7.4,22,15,9,Between 1 and 7 days ago,Creek,"cans,car bodies,plastic",Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,07-Oct-11,9:30:00,810,7.8,16,15,19,Between 1 and 7 days ago,Creek,"cans,car bodies,plastic",Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,14-Oct-12,10:00:00,720,8,17,14,12,Last 24 hrs,Creek,plastic,Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,12-May-12,10:30:00,1920,8.2,17,12,9,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,27-May-02,10:00:00,1240,8.1,,12,,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,27-May-01,10:30:00,1990,8.3,,11.5,5,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDA444,Darebin Creek at Bell Street (upstream) Preston/H'berg West,06-Jun-00,0:30:00,420,,,13,39,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Darebin Creek,145.035095313 N,-37.7469790982 E,5820440,326887
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",12-May-12,12:15:00,240,7.9,15,12,,Last 24 hrs,Creek,"bottles,cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",20-Apr-12,9:40:00,250,7.7,17,15,,Last 24 hrs,Creek,"bottles,cans,packets,paper,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",16-Mar-12,9:30:00,110,7.6,19.5,19,,Last 24 hrs,Creek,"cans,packets,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",09-Sep-11,10:20:00,80,7.2,13,8.5,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",12-Aug-11,9:35:00,230,6.7,6,8,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",09-Sep-10,9:45:00,210,7.2,10,10.5,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",13-Aug-10,10:40:00,460,7.2,13,10.5,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",12-Feb-10,15:00:00,130,7,21,21,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",29-Jul-09,14:00:00,210,7.4,13,10.5,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",10-Mar-11,9:30:00,160,6.7,17.5,18,,Last 24 hrs,Creek,"bottles,cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",14-Sep-12,9:35:00,270,7.5,12,10,10,Last 24 hrs,Creek,"bottles,cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",13-Jul-11,9:35:00,240,6.7,9,11,,Last 24 hrs,Creek,"cans,packets,paper,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",11-Jan-13,9:45:00,410,7.1,27,19,40,Between 1 and 7 days ago,Creek,"bottles,cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",11-Nov-11,9:30:00,200,6.9,14,14.5,,Between 1 and 7 days ago,Creek,"bottles,cans,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",14-Oct-11,9:40:00,410,7.1,18,12,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",08-Apr-11,10:35:00,380,6.9,21,15,12,Between 1 and 7 days ago,Creek,paper,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",17-Aug-09,11:30:00,110,7.4,16,8,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",08-Apr-11,10:35:00,380,6.9,21,15,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",12-Nov-10,9:35:00,810,7.2,21,18,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",08-Oct-10,9:30:00,200,7.3,14.5,11,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",09-Jul-10,9:45:00,260,7.4,6,8,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",12-Mar-10,11:00:00,590,7.3,21,16,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",16-Apr-10,9:15:00,220,7.2,11,14,,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",13-Nov-09,9:40:00,530,7.1,16,18,,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",09-Oct-09,10:00:00,430,7.4,11,10,,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",11-Sep-09,11:00:00,180,7.5,17,11,,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",11-Dec-09,11:00:00,210,7.4,16.5,16,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",11-Jun-10,14:00:00,170,7.6,11,10,,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",14-May-10,14:00:00,150,7.2,13.5,12,,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",03-Jul-09,14:00:00,110,7.4,10.5,10,,More than 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",26-Jan-01,15:15:00,137,5.5,23,24,50,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",22-Jan-01,17:00:00,1790,7.5,24,24,13,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",08-Jan-01,12:30:00,2180,7.7,24,26,17,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP035,"Damper Creek, Northern Branch. 20 meters downstream from High Street Road Culvert, behind Alvie Hall, Alvie Road, Mt Waverley",21-Oct-00,10:30:00,1330,7.5,19,19,10,,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122535437854 N,-37.869679082509 E,5806983,334865
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",12-May-12,10:45:00,1530,7.8,15,12.5,,Last 24 hrs,Creek,"bottles,cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",20-Apr-12,10:20:00,130,8.2,18,16,,Last 24 hrs,Creek,"bottles,cans,paper,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",16-Mar-12,10:05:00,390,7.1,19.5,19,,Last 24 hrs,Creek,"cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",09-Sep-11,9:35:00,160,7,8,8.5,,Last 24 hrs,Creek,paper,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",12-Aug-11,10:30:00,930,6.9,8,9,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",12-Aug-11,10:30:00,930,6.9,8,9,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",12-May-12,10:45:00,1530,7.8,15,12.5,,Last 24 hrs,Creek,"bottles,cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",20-Apr-12,10:20:00,130,8.2,18,16,,Last 24 hrs,Creek,"bottles,cans,paper,plastic",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",16-Mar-12,10:05:00,390,7.1,19.5,19,,Last 24 hrs,Creek,"cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",09-Sep-11,9:35:00,160,7,8,8.5,,Last 24 hrs,Creek,paper,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",10-Mar-11,10:10:00,330,6.9,17.5,18,,Last 24 hrs,Creek,"bottles,cans,packets,paper",Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",09-Sep-10,10:30:00,200,6.9,11,11,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",12-Feb-10,16:00:00,340,7.1,21,21,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",29-Jul-09,15:00:00,2110,7.4,13.5,10.5,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",09-Sep-10,10:30:00,200,6.9,11,11,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",12-Feb-10,16:00:00,340,7.1,21,21,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",29-Jul-09,15:00:00,2110,7.4,13.5,10.5,,Last 24 hrs,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",09-Oct-09,11:00:00,1930,7.4,13,11,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
ME_YDP037,"Damper Creek, Eastern branch, below Alvie Hall carpark, 30 metres above confluence with main creek.",09-Oct-09,11:00:00,1930,7.4,13,11,,Between 1 and 7 days ago,Creek,,Melbourne,Yarra River,Yarra River,Gardiners Creek,145.122879252232 N,-37.8700180065689 E,5806946,334896
